timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after
1789712214.3382633,rollout,98,99,0.8046875,0.476571649312973,1.100000023841858,0.0,0.8046875,0.476571649312973,0.17041015625,7.916241884231567e-08,0.8819150924682617,0.125,0.875,0.875,0.859375,0.71875,0.125,0.125,0.0,0.875,26026,4768,30794,406.65625,0.8046875,0.476571649312973,1.100000023841858,0.0,0.8046875,0.476571649312973,0.17041015625,7.916241884231567e-08,0.8819150924682617,0.125,0.875,0.875,0.859375,0.71875,0.125,0.125,0.0,0.875,2305247,2698695,difficulty,True,8,8,0,0,26026,30794,0,0,792,792,0,0,0,False,381,0.05098354074668808,0.625,0.375,2.25,0.701084327038756,0.5109375,0.775732421875,0.8155604084645669,384,0.051384985949417906,0.71875,3.25
1789712223.8270428,rollout,99,100,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.13410156965255737,6.705522537231445e-08,0.745354413986206,0.375,0.625,0.625,0.9375,0.8125,0.375,0.375,0.0,0.625,22019,3992,26011,344.046875,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.13410156965255737,6.705522537231445e-08,0.745354413986206,0.375,0.625,0.625,0.9375,0.8125,0.375,0.375,0.0,0.625,2327266,2724706,difficulty,True,8,8,0,0,22019,26011,0,0,800,800,0,0,0,False,384,0.051384985949417906,0.625,0.375,1.375,0.7536960792529381,0.4734375,0.917919921875,0.8164418538411459,387,0.05178643115214773,0.8125,2.375
1789712241.7243516,rollout,100,101,0.8234374523162842,0.4641914665699005,1.100000023841858,0.0,0.8234374523162842,0.4641914665699005,0.13044923543930054,4.936009645462036e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.734375,0.375,0.375,0.0,0.625,24731,4448,29179,386.421875,0.8234374523162842,0.4641914665699005,1.100000023841858,0.0,0.8234374523162842,0.4641914665699005,0.13044923543930054,4.936009645462036e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.734375,0.375,0.375,0.0,0.625,2351997,2753885,difficulty,True,8,8,0,0,24731,29179,0,0,808,808,0,0,0,False,387,0.05178643115214773,0.875,0.125,1.75,0.6529043096798565,0.5848214285714286,0.7561383928571429,0.8191668685400517,388,0.05192024621972434,0.734375,2.75
1789712251.0472717,rollout,101,102,0.9124999642372131,0.39339789748191833,1.100000023841858,0.10000000149011612,0.9124999642372131,0.39339789748191833,0.1132812574505806,5.21540641784668e-08,0.6666653156280518,0.5,0.5,0.5,1.0,0.8125,0.5,0.5,0.0,0.5,20718,3856,24574,323.71875,0.9124999642372131,0.39339789748191833,1.100000023841858,0.10000000149011612,0.9124999642372131,0.39339789748191833,0.1132812574505806,5.21540641784668e-08,0.6666653156280518,0.5,0.5,0.5,1.0,0.8125,0.5,0.5,0.0,0.5,2372715,2778459,difficulty,True,8,8,0,0,20718,24574,0,0,816,816,0,0,0,False,388,0.05192024621972434,0.625,0.375,2.125,0.6821720024803788,0.721875,0.6162109375,0.8206396987757731,391,0.052321691422454165,0.8125,3.125
1789712260.3307984,rollout,102,103,0.7828124761581421,0.4746108651161194,1.100000023841858,0.0,0.7828124761581421,0.4746108651161194,0.14841797947883606,5.21540641784668e-08,0.7453545331954956,0.375,0.625,0.625,0.953125,0.6875,0.375,0.375,0.0,0.625,22728,5032,27760,355.125,0.7828124761581421,0.4746108651161194,1.100000023841858,0.0,0.7828124761581421,0.4746108651161194,0.14841797947883606,5.21540641784668e-08,0.7453545331954956,0.375,0.625,0.625,0.953125,0.6875,0.375,0.375,0.0,0.625,2395443,2806219,difficulty,True,8,8,0,0,22728,27760,0,0,824,824,0,0,0,False,391,0.052321691422454165,0.75,0.25,2.75,0.6437594041756549,0.5183919270833334,0.7112115224202474,0.8212366128516624,393,0.052589321557607385,0.6875,3.75
1789712271.4295645,rollout,103,104,0.8203124403953552,0.46944063901901245,1.100000023841858,0.0,0.8203124403953552,0.46944063901901245,0.17978516221046448,5.029141902923584e-08,0.8164949417114258,0.25,0.75,0.75,0.859375,0.734375,0.25,0.25,0.0,0.75,22498,4056,26554,351.53125,0.8203124403953552,0.46944063901901245,1.100000023841858,0.0,0.8203124403953552,0.46944063901901245,0.17978516221046448,5.029141902923584e-08,0.8164949417114258,0.25,0.75,0.75,0.859375,0.734375,0.25,0.25,0.0,0.75,2417941,2832773,difficulty,True,8,8,0,0,22498,26554,0,0,832,832,0,0,0,False,393,0.052589321557607385,0.875,0.125,2.75,0.5858922712935768,0.6358816964285714,0.8014068603515625,0.8220059538008906,394,0.052723136625184,0.734375,3.75
1789712281.0030801,rollout,104,105,0.807812511920929,0.47150710225105286,1.100000023841858,0.0,0.807812511920929,0.47150710225105286,0.11056641489267349,4.842877388000488e-08,0.7453542351722717,0.375,0.625,0.625,0.890625,0.71875,0.375,0.375,0.0,0.625,24966,4824,29790,390.09375,0.807812511920929,0.47150710225105286,1.100000023841858,0.0,0.807812511920929,0.47150710225105286,0.11056641489267349,4.842877388000488e-08,0.7453542351722717,0.375,0.625,0.625,0.890625,0.71875,0.375,0.375,0.0,0.625,2442907,2862563,difficulty,True,8,8,0,0,24966,29790,0,0,840,840,0,0,0,False,394,0.052723136625184,0.625,0.375,1.0,0.7748338265936585,0.49375,0.70859375,0.8225196799651016,397,0.053124581827913825,0.71875,2.0
1789712290.634167,rollout,105,106,0.989062488079071,0.31928351521492004,1.100000023841858,0.0,0.989062488079071,0.31928351521492004,0.08646485209465027,6.332993507385254e-08,0.6666650772094727,0.5,0.5,0.5,0.984375,0.890625,0.5,0.5,0.0,0.5,23398,3776,27174,365.59375,0.989062488079071,0.31928351521492004,1.100000023841858,0.0,0.989062488079071,0.31928351521492004,0.08646485209465027,6.332993507385254e-08,0.6666650772094727,0.5,0.5,0.5,0.984375,0.890625,0.5,0.5,0.0,0.5,2466305,2889737,difficulty,True,8,8,0,0,23398,27174,0,0,848,848,0,0,0,False,397,0.053124581827913825,0.625,0.375,2.375,0.6894968642473343,0.678515625,0.6940765380859375,0.82358533729534,400,0.05352602703064365,0.890625,3.375
1789712299.979581,rollout,106,107,0.9859374761581421,0.328472763299942,1.100000023841858,0.0,0.9859374761581421,0.328472763299942,0.06638672202825546,1.4901161193847656e-08,0.47140365839004517,0.75,0.25,0.25,0.953125,0.890625,0.75,0.75,0.0,0.25,22531,4080,26611,352.046875,0.9859374761581421,0.328472763299942,1.100000023841858,0.0,0.9859374761581421,0.328472763299942,0.06638672202825546,1.4901161193847656e-08,0.47140365839004517,0.75,0.25,0.25,0.953125,0.890625,0.75,0.75,0.0,0.25,2488836,2916348,difficulty,True,8,8,0,0,22531,26611,0,0,856,856,0,0,0,False,400,0.05352602703064365,0.5,0.5,1.5,0.7674898670424993,0.673828125,0.65228271484375,0.825198974609375,404,0.054061287300950084,0.890625,2.5
1789712309.4604566,rollout,107,108,0.8453124761581421,0.4450538456439972,1.100000023841858,0.0,0.8453124761581421,0.4450538456439972,0.15974609553813934,7.078051567077637e-08,0.816494882106781,0.25,0.75,0.75,0.953125,0.75,0.25,0.25,0.0,0.75,23524,4208,27732,367.5625,0.8453124761581421,0.4450538456439972,1.100000023841858,0.0,0.8453124761581421,0.4450538456439972,0.15974609553813934,7.078051567077637e-08,0.816494882106781,0.25,0.75,0.75,0.953125,0.75,0.25,0.25,0.0,0.75,2512360,2944080,difficulty,True,8,8,0,0,23524,27732,0,0,864,864,0,0,0,False,404,0.054061287300950084,0.75,0.25,1.5,0.6961142625940433,0.7239583333333334,0.7311197916666666,0.8274614692914604,406,0.054328917436103304,0.75,2.5
1789712318.7014074,rollout,108,109,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.13480469584465027,7.636845111846924e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.796875,0.25,0.25,0.0,0.75,21006,4248,25254,328.21875,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.13480469584465027,7.636845111846924e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.796875,0.25,0.25,0.0,0.75,2533366,2969334,difficulty,True,8,8,0,0,21006,25254,0,0,872,872,0,0,0,False,406,0.054328917436103304,0.875,0.125,3.25,0.5685867554365508,0.6329520089285714,0.7474076407296317,0.8274262526939655,407,0.05446273250367992,0.796875,4.25
1789712327.8320916,rollout,109,110,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.05531250685453415,3.725290298461914e-09,0.471403568983078,0.75,0.25,0.25,0.96875,0.828125,0.75,0.75,0.0,0.25,19886,3736,23622,310.71875,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.05531250685453415,3.725290298461914e-09,0.471403568983078,0.75,0.25,0.25,0.96875,0.828125,0.75,0.75,0.0,0.25,2553252,2992956,difficulty,True,8,8,0,0,19886,23622,0,0,880,880,0,0,0,False,407,0.05446273250367992,0.875,0.125,3.75,0.540036259487764,0.6551339285714286,0.7514997209821429,0.8290103846744472,408,0.05459654757125652,0.828125,4.75
1789712345.793718,rollout,110,111,1.0828125476837158,0.13750000298023224,1.100000023841858,0.0,1.0828125476837158,0.13750000298023224,0.016542969271540642,1.4901161193847656e-08,0.33333244919776917,0.875,0.125,0.125,0.984375,0.984375,0.875,0.875,0.0,0.125,24628,4400,29028,384.8125,1.0828125476837158,0.13750000298023224,1.100000023841858,0.0,1.0828125476837158,0.13750000298023224,0.016542969271540642,1.4901161193847656e-08,0.33333244919776917,0.875,0.125,0.125,0.984375,0.984375,0.875,0.875,0.0,0.125,2577880,3021984,difficulty,True,8,8,0,0,24628,29028,0,0,888,888,0,0,0,False,408,0.05459654757125652,0.75,0.25,3.125,0.6030462935259382,0.775390625,0.4650370279947917,0.8307028377757353,410,0.05486417770640974,0.984375,4.125
1789712355.361575,rollout,111,112,0.8203125,0.46944063901901245,1.100000023841858,0.0,0.8203125,0.46944063901901245,0.11916016042232513,6.05359673500061e-08,0.7453542947769165,0.375,0.625,0.625,0.859375,0.734375,0.375,0.375,0.0,0.625,24147,3832,27979,377.296875,0.8203125,0.46944063901901245,1.100000023841858,0.0,0.8203125,0.46944063901901245,0.11916016042232513,6.05359673500061e-08,0.7453542947769165,0.375,0.625,0.625,0.859375,0.734375,0.375,0.375,0.0,0.625,2602027,3049963,difficulty,True,8,8,0,0,24147,27979,0,0,896,896,0,0,0,False,410,0.05486417770640974,0.375,0.625,0.75,0.8480571312970216,0.7916666666666666,0.4895833333333333,0.8330197217987805,415,0.05553325304429279,0.734375,1.75
1789712364.86483,rollout,112,113,0.984375,0.3329611122608185,1.100000023841858,0.0,0.984375,0.3329611122608185,0.0749218761920929,3.725290298461914e-08,0.5773489475250244,0.625,0.375,0.375,0.9375,0.890625,0.625,0.625,0.0,0.375,22744,3872,26616,355.375,0.984375,0.3329611122608185,1.100000023841858,0.0,0.984375,0.3329611122608185,0.0749218761920929,3.725290298461914e-08,0.5773489475250244,0.625,0.375,0.375,0.9375,0.890625,0.625,0.625,0.0,0.375,2624771,3076579,difficulty,True,8,8,0,0,22744,26616,0,0,904,904,0,0,0,False,415,0.05553325304429279,0.625,0.375,1.625,0.7336910380714935,0.76484375,0.50633544921875,0.8311158697289157,418,0.055934698247022616,0.890625,2.625
1789712374.3786414,rollout,113,114,0.9046875238418579,0.41035398840904236,1.100000023841858,0.0,0.9046875238418579,0.41035398840904236,0.13099610805511475,4.470348358154297e-08,0.745354413986206,0.375,0.625,0.625,0.921875,0.8125,0.375,0.375,0.0,0.625,23612,4376,27988,368.9375,0.9046875238418579,0.41035398840904236,1.100000023841858,0.0,0.9046875238418579,0.41035398840904236,0.13099610805511475,4.470348358154297e-08,0.745354413986206,0.375,0.625,0.625,0.921875,0.8125,0.375,0.375,0.0,0.625,2648383,3104567,difficulty,True,8,8,0,0,23612,27988,0,0,912,912,0,0,0,False,418,0.055934698247022616,0.75,0.25,1.625,0.6864454789453401,0.6510416666666666,0.724609375,0.8325382214413876,420,0.056202328382175835,0.8125,2.625
1789712383.7602472,rollout,114,115,0.8578124642372131,0.44178739190101624,1.100000023841858,0.0,0.8578124642372131,0.44178739190101624,0.10251953452825546,2.60770320892334e-08,0.6666651964187622,0.5,0.5,0.5,0.921875,0.765625,0.5,0.5,0.0,0.5,22596,4248,26844,353.0625,0.8578124642372131,0.44178739190101624,1.100000023841858,0.0,0.8578124642372131,0.44178739190101624,0.10251953452825546,2.60770320892334e-08,0.6666651964187622,0.5,0.5,0.5,0.921875,0.765625,0.5,0.5,0.0,0.5,2670979,3131411,difficulty,True,8,8,0,0,22596,26844,0,0,920,920,0,0,0,False,420,0.056202328382175835,0.75,0.25,3.5,0.5965410377739994,0.6419270833333334,0.5928141276041666,0.8338936941964286,422,0.05646995851732905,0.765625,4.5
1789712393.1410425,rollout,115,116,0.9421874284744263,0.3698153495788574,1.100000023841858,0.0,0.9421874284744263,0.3698153495788574,0.08724609762430191,6.891787052154541e-08,0.6666650772094727,0.5,0.5,0.5,0.984375,0.84375,0.5,0.5,0.0,0.5,21497,3656,25153,335.890625,0.9421874284744263,0.3698153495788574,1.100000023841858,0.0,0.9421874284744263,0.3698153495788574,0.08724609762430191,6.891787052154541e-08,0.6666650772094727,0.5,0.5,0.5,0.984375,0.84375,0.5,0.5,0.0,0.5,2692476,3156564,difficulty,True,8,8,0,0,21497,25153,0,0,928,928,0,0,0,False,422,0.05646995851732905,0.625,0.375,2.25,0.7269390728232135,0.79619140625,0.5163053512573242,0.8348568016883886,425,0.05687140372005888,0.84375,3.25
1789712402.5634718,rollout,116,117,0.762499988079071,0.4874618649482727,1.100000023841858,0.0,0.762499988079071,0.4874618649482727,0.15683595836162567,5.774199962615967e-08,0.8164948225021362,0.25,0.75,0.75,0.90625,0.671875,0.25,0.25,0.0,0.75,23004,4768,27772,359.4375,0.762499988079071,0.4874618649482727,1.100000023841858,0.0,0.762499988079071,0.4874618649482727,0.15683595836162567,5.774199962615967e-08,0.8164948225021362,0.25,0.75,0.75,0.90625,0.671875,0.25,0.25,0.0,0.75,2715480,3184336,difficulty,True,8,8,0,0,23004,27772,0,0,936,936,0,0,0,False,425,0.05687140372005888,0.875,0.125,3.75,0.5169943370839823,0.6350446428571429,0.7270682198660714,0.8351625689338236,426,0.05700521878763549,0.671875,4.75
1789712412.036571,rollout,117,118,0.848437488079071,0.4587741494178772,1.100000023841858,0.0,0.848437488079071,0.4587741494178772,0.14251954853534698,3.725290298461914e-09,0.6666654944419861,0.5,0.5,0.5,0.828125,0.765625,0.5,0.5,0.0,0.5,24133,3672,27805,377.078125,0.848437488079071,0.4587741494178772,1.100000023841858,0.0,0.848437488079071,0.4587741494178772,0.14251954853534698,3.725290298461914e-09,0.6666654944419861,0.5,0.5,0.5,0.828125,0.765625,0.5,0.5,0.0,0.5,2739613,3212141,difficulty,True,8,8,0,0,24133,27805,0,0,944,944,0,0,0,False,426,0.05700521878763549,0.875,0.125,2.875,0.577951125077867,0.6450892857142857,0.7449079241071429,0.8353202712367958,427,0.057139033855212094,0.765625,3.875
1789712421.378635,rollout,118,119,0.784375011920929,0.4902926981449127,1.100000023841858,0.0,0.784375011920929,0.4902926981449127,0.22359377145767212,5.960464477539063e-08,0.9428070783615112,0.0,1.0,1.0,0.8125,0.703125,0.0,0.0,0.0,1.0,22954,4248,27202,358.65625,0.784375011920929,0.4902926981449127,1.100000023841858,0.0,0.784375011920929,0.4902926981449127,0.22359377145767212,5.960464477539063e-08,0.9428070783615112,0.0,1.0,1.0,0.8125,0.703125,0.0,0.0,0.0,1.0,2762567,3239343,difficulty,True,8,8,0,0,22954,27202,0,0,952,952,0,0,0,False,427,0.057139033855212094,0.75,0.25,2.25,0.6656121456120068,0.6638997395833334,0.8228143056233724,0.8364194919130562,429,0.057406663990365314,0.703125,3.25
1789712430.8349888,rollout,119,120,0.8296875357627869,0.47230595350265503,1.100000023841858,0.0,0.8296875357627869,0.47230595350265503,0.14048829674720764,3.3527612686157227e-08,0.7453544735908508,0.375,0.625,0.625,0.796875,0.75,0.375,0.375,0.0,0.625,24289,3200,27489,379.515625,0.8296875357627869,0.47230595350265503,1.100000023841858,0.0,0.8296875357627869,0.47230595350265503,0.14048829674720764,3.3527612686157227e-08,0.7453544735908508,0.375,0.625,0.625,0.796875,0.75,0.375,0.375,0.0,0.625,2786856,3266832,difficulty,True,8,8,0,0,24289,27489,0,0,960,960,0,0,0,False,429,0.057406663990365314,0.75,0.25,3.5,0.6149045684608859,0.609619140625,0.729158878326416,0.8360359529793123,431,0.057674294125518534,0.75,4.5
1789712450.2539325,rollout,120,121,1.015625,0.29234614968299866,1.100000023841858,0.0,1.015625,0.29234614968299866,0.051484376192092896,2.421438694000244e-08,0.47140344977378845,0.75,0.25,0.25,0.9375,0.921875,0.75,0.75,0.0,0.25,19883,3712,23595,310.671875,1.015625,0.29234614968299866,1.100000023841858,0.0,1.015625,0.29234614968299866,0.051484376192092896,2.421438694000244e-08,0.47140344977378845,0.75,0.25,0.25,0.9375,0.921875,0.75,0.75,0.0,0.25,2806739,3290427,difficulty,True,8,8,0,0,19883,23595,0,0,968,968,0,0,0,False,431,0.057674294125518534,0.75,0.25,3.375,0.6221908235009994,0.7802327473958334,0.5654817819595337,0.8367588547708816,433,0.057941924260671754,0.921875,4.375
1789712459.8959115,rollout,121,122,0.785937488079071,0.4879068434238434,1.100000023841858,0.0,0.785937488079071,0.4879068434238434,0.1388867199420929,1.6763806343078613e-08,0.7453544735908508,0.375,0.625,0.625,0.828125,0.703125,0.375,0.375,0.0,0.625,25654,3808,29462,400.84375,0.785937488079071,0.4879068434238434,1.100000023841858,0.0,0.785937488079071,0.4879068434238434,0.1388867199420929,1.6763806343078613e-08,0.7453544735908508,0.375,0.625,0.625,0.828125,0.703125,0.375,0.375,0.0,0.625,2832393,3319889,difficulty,True,8,8,0,0,25654,29462,0,0,976,976,0,0,0,False,433,0.057941924260671754,0.625,0.375,1.375,0.7261751345948129,0.60625,0.68984375,0.838313783288828,436,0.05834336946340158,0.703125,2.375
1789712469.299973,rollout,122,123,1.0343749523162842,0.25648340582847595,1.100000023841858,0.0,1.0343749523162842,0.25648340582847595,0.05613281577825546,4.842877388000488e-08,0.5773488283157349,0.625,0.375,0.375,0.96875,0.9375,0.625,0.625,0.0,0.375,21957,3408,25365,343.078125,1.0343749523162842,0.25648340582847595,1.100000023841858,0.0,1.0343749523162842,0.25648340582847595,0.05613281577825546,4.842877388000488e-08,0.5773488283157349,0.625,0.375,0.375,0.96875,0.9375,0.625,0.625,0.0,0.375,2854350,3345254,difficulty,True,8,8,0,0,21957,25365,0,0,984,984,0,0,0,False,436,0.05834336946340158,0.625,0.375,2.75,0.6559250300888282,0.820703125,0.5573211669921875,0.8378136311102351,439,0.058744814666131406,0.9375,3.75
1789712478.6079533,rollout,123,124,0.9359375238418579,0.38477665185928345,1.100000023841858,0.0,0.9359375238418579,0.38477665185928345,0.08177734911441803,2.2351741790771484e-08,0.577349066734314,0.625,0.375,0.375,0.921875,0.84375,0.625,0.625,0.0,0.375,23773,4000,27773,371.453125,0.9359375238418579,0.38477665185928345,1.100000023841858,0.0,0.9359375238418579,0.38477665185928345,0.08177734911441803,2.2351741790771484e-08,0.577349066734314,0.625,0.375,0.375,0.921875,0.84375,0.625,0.625,0.0,0.375,2878123,3373027,difficulty,True,8,8,0,0,23773,27773,0,0,992,992,0,0,0,False,439,0.058744814666131406,0.5,0.5,1.125,0.7790063509461097,0.6640625,0.6865234375,0.8393735429420558,443,0.059280074936437846,0.84375,2.125
1789712487.8945072,rollout,124,125,1.001562476158142,0.30885976552963257,1.100000023841858,0.0,1.001562476158142,0.30885976552963257,0.08162109553813934,6.705522537231445e-08,0.6666650176048279,0.5,0.5,0.5,0.953125,0.90625,0.5,0.5,0.0,0.5,21104,4096,25200,329.75,1.001562476158142,0.30885976552963257,1.100000023841858,0.0,1.001562476158142,0.30885976552963257,0.08162109553813934,6.705522537231445e-08,0.6666650176048279,0.5,0.5,0.5,0.953125,0.90625,0.5,0.5,0.0,0.5,2899227,3398227,difficulty,True,8,8,0,0,21104,25200,0,0,1000,1000,0,0,0,False,443,0.059280074936437846,0.625,0.375,1.75,0.7146586506912025,0.8546875,0.457958984375,0.8407886238184256,446,0.05968152013916767,0.90625,2.75
1789712497.3241453,rollout,125,126,1.0187499523162842,0.281647652387619,1.100000023841858,0.0,1.0187499523162842,0.281647652387619,0.05687500536441803,1.6763806343078613e-08,0.471403568983078,0.75,0.25,0.25,0.96875,0.921875,0.75,0.75,0.0,0.25,22894,4496,27390,357.71875,1.0187499523162842,0.281647652387619,1.100000023841858,0.0,1.0187499523162842,0.281647652387619,0.05687500536441803,1.6763806343078613e-08,0.471403568983078,0.75,0.25,0.25,0.96875,0.921875,0.75,0.75,0.0,0.25,2922121,3425617,difficulty,True,8,8,0,0,22894,27390,0,0,1008,1008,0,0,0,False,446,0.05968152013916767,0.5,0.5,1.0,0.7952259149457249,0.7578125,0.6669921875,0.8414128735461043,450,0.060216780409474105,0.921875,2.0
1789712506.6092818,rollout,126,127,0.8843749761581421,0.4310263693332672,1.100000023841858,0.0,0.8843749761581421,0.4310263693332672,0.13445313274860382,4.470348358154297e-08,0.745354413986206,0.375,0.625,0.625,0.875,0.796875,0.375,0.375,0.0,0.625,21863,3936,25799,341.609375,0.8843749761581421,0.4310263693332672,1.100000023841858,0.0,0.8843749761581421,0.4310263693332672,0.13445313274860382,4.470348358154297e-08,0.745354413986206,0.375,0.625,0.625,0.875,0.796875,0.375,0.375,0.0,0.625,2943984,3451416,difficulty,True,8,8,0,0,21863,25799,0,0,1016,1016,0,0,0,False,450,0.060216780409474105,0.75,0.25,2.125,0.6425373872540926,0.70703125,0.6093343098958334,0.8425100368923611,452,0.060484410544627325,0.796875,3.125
1789712516.156899,rollout,127,128,0.7796875238418579,0.49735161662101746,1.100000023841858,0.0,0.7796875238418579,0.49735161662101746,0.07677734643220901,1.4901161193847656e-08,0.5773490071296692,0.625,0.375,0.375,0.765625,0.703125,0.625,0.5,0.125,0.375,25341,4408,29749,395.953125,0.7796875238418579,0.49735161662101746,1.100000023841858,0.0,0.7796875238418579,0.49735161662101746,0.07677734643220901,1.4901161193847656e-08,0.5773490071296692,0.625,0.375,0.375,0.765625,0.703125,0.625,0.5,0.125,0.375,2969325,3481165,difficulty,True,8,8,0,0,25341,29749,0,0,1024,1024,0,0,0,False,452,0.060484410544627325,0.25,0.75,1.0,0.8618033988749895,0.765625,0.7021484375,0.8426624399370852,458,0.06128730095008698,0.703125,2.0
1789712525.487507,rollout,128,129,0.9093749523162842,0.40028512477874756,1.100000023841858,0.0,0.9093749523162842,0.40028512477874756,0.06195312738418579,1.4901161193847656e-08,0.5773488283157349,0.625,0.375,0.375,0.96875,0.8125,0.625,0.625,0.0,0.375,21702,4288,25990,339.09375,0.9093749523162842,0.40028512477874756,1.100000023841858,0.0,0.9093749523162842,0.40028512477874756,0.06195312738418579,1.4901161193847656e-08,0.5773488283157349,0.625,0.375,0.375,0.96875,0.8125,0.625,0.625,0.0,0.375,2991027,3507155,difficulty,True,8,8,0,0,21702,25990,0,0,1032,1032,0,0,0,False,458,0.06128730095008698,0.5,0.5,2.5,0.7278077316046198,0.689453125,0.5955734252929688,0.8401862398505732,462,0.06182256122039342,0.8125,3.5
1789712535.0919135,rollout,129,130,0.8953125476837158,0.42962875962257385,1.100000023841858,0.0,0.8953125476837158,0.42962875962257385,0.06330078095197678,6.705522537231445e-08,0.6666648983955383,0.5,0.5,0.5,0.828125,0.8125,0.5,0.375,0.125,0.5,25989,4192,30181,406.078125,0.8953125476837158,0.42962875962257385,1.100000023841858,0.0,0.8953125476837158,0.42962875962257385,0.06330078095197678,6.705522537231445e-08,0.6666648983955383,0.5,0.5,0.5,0.828125,0.8125,0.5,0.375,0.125,0.5,3017016,3537336,difficulty,True,8,8,0,0,25989,30181,0,0,1040,1040,0,0,0,False,462,0.06182256122039342,0.875,0.125,2.375,0.5914588307345164,0.6450892857142857,0.6934988839285714,0.8411556095271916,463,0.06195637628797002,0.8125,3.375
1789712552.9720457,rollout,130,131,0.9703125357627869,0.3462633788585663,1.100000023841858,0.0,0.9703125357627869,0.3462633788585663,0.10076172649860382,7.078051567077637e-08,0.745354175567627,0.375,0.625,0.625,0.953125,0.875,0.375,0.375,0.0,0.625,21641,3464,25105,338.140625,0.9703125357627869,0.3462633788585663,1.100000023841858,0.0,0.9703125357627869,0.3462633788585663,0.10076172649860382,7.078051567077637e-08,0.745354175567627,0.375,0.625,0.625,0.953125,0.875,0.375,0.375,0.0,0.625,3038657,3562441,difficulty,True,8,8,0,0,21641,25105,0,0,1048,1048,0,0,0,False,463,0.06195637628797002,0.625,0.375,2.5,0.6673939937808453,0.796875,0.5935546875,0.8425617259213013,466,0.06235782149069985,0.875,3.5
1789712562.3374033,rollout,131,132,1.0328125953674316,0.26250001788139343,1.100000023841858,0.0,1.0328125953674316,0.26250001788139343,0.05427734553813934,1.862645149230957e-08,0.4714035391807556,0.75,0.25,0.25,0.953125,0.9375,0.75,0.75,0.0,0.25,20856,4680,25536,325.875,1.0328125953674316,0.26250001788139343,1.100000023841858,0.0,1.0328125953674316,0.26250001788139343,0.05427734553813934,1.862645149230957e-08,0.4714035391807556,0.75,0.25,0.25,0.953125,0.9375,0.75,0.75,0.0,0.25,3059513,3587977,difficulty,True,8,8,0,0,20856,25536,0,0,1056,1056,0,0,0,False,466,0.06235782149069985,0.75,0.25,2.875,0.6175857403041533,0.8391927083333334,0.4864400227864583,0.8433238017200912,468,0.06262545162585308,0.9375,3.875
